source_node,target_node,weight
9287,7872,9.2
9287,6926,3.3
9287,1654,6.5
9287,757,5.9
9288,250,3.5
9288,2169,7
9288,2676,5.6
9288,6671,4.7
9289,9803,10
9289,9342,5.9
9289,4416,4.4
9289,1494,0.4
9290,3547,5.1
9290,229,2
9290,2491,9.1
9290,1291,3.3
9291,360,4.8
9291,2620,8.6
9291,2154,9.5
9291,9190,4.5
9292,1647,6.2
9292,1891,2.9
9292,8361,0.2
9292,6129,4.6
9293,807,2.4
9293,9681,9.9
9293,774,8
9293,3613,7.6
9294,3782,6.3
9294,893,0.8
9294,945,6
9294,2651,8.8
9295,5642,3.7
9295,566,9.6
9295,9363,6.7
9295,868,5.3
9296,1474,0.8
9296,1836,7.2
9296,2516,5.1
9296,5171,5.4
9297,7313,8.9
9297,2692,3.7
9297,2595,5
9297,5349,8.6
9298,9234,1.7
9298,8744,8.7
9298,3825,6.5
9298,9408,1.1
9299,9695,6
9299,6021,2.4
9299,3750,2.5
9299,1513,1.2
9300,4824,3.3
9300,3003,1.9
9300,7131,2.5
9300,2124,4.3
9301,2802,7.9
9301,1617,1.3
9301,4351,0.6
9301,5832,3.9
9302,4421,4.7
9302,6382,7.5
9302,9667,1.7
9302,2448,9.5
9303,3502,1.5
9303,209,2.5
9303,2717,6.5
9303,1963,2.9
9304,5643,3.3
9304,7897,8.4
9304,5592,5.9
9304,437,8.8
9305,1297,7.8
9305,126,2.6
9305,3602,8.4
9305,4844,7.5
9306,9945,7.9
9306,679,1.3
9306,9469,1.4
9306,7780,3.5
9307,9663,0.4
9307,321,0.8
9307,2287,3.1
9307,948,8.1
9308,1186,7.2
9308,526,0.6
9308,978,7.3
9308,6982,1
9309,2903,3.4
9309,4468,6.4
9309,3141,0.4
9309,1754,7.7
9310,6950,7.5
9310,10,6.7
9310,8393,6.3
9310,2068,0.4
9311,3018,5.8
9311,590,0.8
9311,6485,8.3
9311,6778,2.3
9312,949,1
9312,8098,1.1
9312,6066,9.9
9312,9911,10
9313,8267,2.8
9313,4090,7.6
9313,9919,3.4
9313,9354,3.3
9314,4354,3
9314,1488,2.9
9314,1294,5.6
9314,1560,8.2
9315,7256,7.3
9315,8449,5
9315,725,3
9315,117,8
9316,8813,7.1
9316,7629,8.3
9316,2255,8.9
9316,799,2.3
9317,8581,0.6
9317,9946,9.8
9317,584,5.4
9317,7252,4.5
9318,7159,3.2
9318,8193,1
9318,9957,6.9
9318,4855,5.6
9319,6609,1.2
9319,5600,1.7
9319,7353,9.4
9319,7823,5.6
9320,3665,1.6
9320,6566,3.5
9320,8945,7.5
9320,9112,2.2
9321,1117,4.9
9321,8955,8.9
9321,8713,3.3
9321,176,7.8
9322,6444,7.7
9322,245,5.1
9322,324,5.8
9322,3978,1.9
9323,5851,3.7
9323,9716,8.2
9323,1177,1.6
9323,8031,2.2
9324,474,6.7
9324,6631,3.1
9324,4160,3.7
9324,5592,4.2
9325,924,3.4
9325,2308,0.2
9325,2041,4.9
9325,3509,8.3
9326,5530,8.4
9326,8196,4.4
9326,8038,9.5
9326,537,3.8
9327,5840,1.1
9327,2740,4.1
9327,5628,5.3
9327,2300,6.2
9328,1982,8.2
9328,8278,6.2
9328,1157,3.9
9328,2712,0.7
9329,9129,0.3
9329,7166,8
9329,8001,6.8
9329,2220,1
9330,9352,7.9
9330,2405,7.6
9330,5664,6.8
9330,5724,9
9331,5207,9
9331,9818,8.1
9331,9370,0.7
9331,4543,3.3
9332,4247,4.7
9332,700,0.9
9332,1815,6.1
9332,1456,4.4
9333,7404,0.2
9333,4961,8.8
9333,951,3.2
9333,6397,5.1
9334,622,5
9334,6434,2.3
9334,2700,8.2
9334,1387,9
9335,5897,0.2
9335,3132,1.5
9335,5227,10
9335,3792,9.9
9336,9405,2
9336,4592,7.6
9336,479,6.3
9336,8999,8.9
9337,7966,6.9
9337,3092,5
9337,9413,3.9
9337,1248,4.3
9338,2596,1.5
9338,2577,8.7
9338,8337,8.7
9338,7262,2.7
9339,3164,7.1
9339,8067,1
9339,184,9.8
9339,8663,2.7
9340,7366,5.1
9340,2156,9.3
9340,8419,5.8
9340,2103,8.8
9341,6342,1.4
9341,465,8.1
9341,4371,9.5
9341,9869,9
9342,4611,9.5
9342,7403,8.9
9342,391,2
9342,2668,10
9343,2810,8.6
9343,7047,9.5
9343,6455,2.3
9343,1195,6.6
9344,1356,6.2
9344,6022,7.9
9344,1069,3.6
9344,5414,5.4
9345,4140,4
9345,4718,5
9345,967,3
9345,2171,4.3
9346,6546,7.4
9346,3447,4.8
9346,4679,9.8
9346,6510,7.8
9347,9483,6.9
9347,2928,1.7
9347,2115,0.6
9347,3014,3.2
9348,678,6.8
9348,1399,4.4
9348,3557,0.7
9348,3165,8.2
9349,7976,5.5
9349,2228,8.8
9349,1275,5.1
9349,1491,2.2
9350,1594,0.4
9350,4751,6.5
9350,1176,1.9
9350,6652,7.3
9351,7302,0.9
9351,5605,1.7
9351,465,6.2
9351,8094,5.2
9352,9645,5.3
9352,1159,5.7
9352,705,9.3
9352,7476,0.1
9353,547,9.4
9353,8107,1.2
9353,7062,1.3
9353,3518,2.5
9354,3489,3.4
9354,6857,3.9
9354,8482,3.3
9354,2238,7.2
9355,4771,2.7
9355,943,9.5
9355,1739,2.5
9355,1068,5.8
9356,1416,3.3
9356,7982,4.1
9356,8731,3.6
9356,8355,5.4
9357,7861,9.5
9357,4507,0.1
9357,4257,9
9357,3521,9
9358,6513,7.8
9358,8511,5.6
9358,5966,0.3
9358,299,3.2
9359,5402,0.5
9359,6310,3.8
9359,328,4.2
9359,8920,5.9
9360,6927,5.6
9360,516,1.3
9360,6315,2.2
9360,2625,5.1
9361,6468,2.5
9361,4011,2
9361,5715,3.7
9361,199,5.7
9362,1026,8.6
9362,8263,6
9362,1619,7.6
9362,1293,5.6
9363,6020,6.5
9363,7810,2.7
9363,321,7.3
9363,985,3.5
9364,3194,7
9364,608,4.4
9364,3527,5.7
9364,535,1.2
9365,6234,2
9365,6245,2.8
9365,6756,5.8
9365,6295,1.5
9366,7930,6.8
9366,2329,5.2
9366,361,4.6
9366,9722,4.9
9367,2296,8.9
9367,3051,6.1
9367,9965,9.8
9367,4489,4.1
9368,2242,1.9
9368,2683,3.1
9368,2905,6
9368,1918,3.5
9369,4798,1.2
9369,4031,7.4
9369,1324,0.5
9369,7976,8.7
9370,1443,0.6
9370,6735,9.2
9370,6809,9.2
9370,7979,9.4
9371,9374,2.7
9371,5609,0.5
9371,7204,4.5
9371,6238,0.6
9372,478,1.5
9372,6061,6.1
9372,1144,9.9
9372,8955,8.5
9373,1416,0.2
9373,4466,3
9373,8596,1.4
9373,995,7.4
9374,3556,7.5
9374,3471,2.7
9374,5273,7.4
9374,3576,1.2
9375,6783,2.6
9375,3331,7.4
9375,6910,2.2
9375,6465,0.1
9376,1015,7
9376,5406,4.7
9376,4637,9.4
9376,1721,7.2
9377,7585,8.4
9377,3382,5.9
9377,9139,0.2
9377,1760,4.8
9378,5110,8.6
9378,3267,6.6
9378,1460,10
9378,1913,6.7
9379,9057,3.3
9379,34,7.7
9379,884,8.9
9379,2218,3.5
9380,4115,9.2
9380,278,5.7
9380,6703,0.9
9380,943,8
9381,880,2.3
9381,2578,1.4
9381,5986,3.5
9381,3495,2.4
9382,1952,4.9
9382,5585,0.4
9382,767,9.4
9382,7973,9.4
9383,4047,3
9383,1038,1.4
9383,7853,8.7
9383,8432,6
9384,2284,5.8
9384,44,8.2
9384,4822,6
9384,1396,6.5
9385,2190,4.8
9385,896,0.6
9385,3559,6.2
9385,79,5.5
9386,8778,0.3
9386,4162,3
9386,1060,9.6
9386,1861,3.8
9387,5678,6
9387,7631,4
9387,706,7
9387,2397,6.7
9388,1338,3.8
9388,2810,3.8
9388,3402,4.7
9388,5745,5.8
9389,5713,2.1
9389,3142,7.2
9389,8748,4.8
9389,7746,7.2
9390,829,2.4
9390,5933,5.6
9390,6058,3
9390,4337,5
9391,5656,3.5
9391,909,0.3
9391,329,8
9391,2055,2
9392,5940,1
9392,9878,3.5
9392,2084,1.4
9392,7310,6.3
9393,659,3.5
9393,93,6.7
9393,2601,7.1
9393,7846,0.8
9394,8351,1.6
9394,4876,1.7
9394,7481,3.2
9394,2977,5.5
9395,8996,6.3
9395,6863,7.2
9395,7932,3.5
9395,2167,6.1
9396,5762,7.6
9396,6825,3.5
9396,6363,2.5
9396,6227,6.1
9397,620,8.3
9397,4029,4.4
9397,5860,2.8
9397,6852,7.5
9398,5979,5.1
9398,933,0.5
9398,8442,9
9398,6013,5.2
9399,4027,8.8
9399,6830,1.1
9399,8259,4
9399,8149,3.5
9400,6556,7.4
9400,7962,9.4
9400,6968,9.3
9400,520,3.6
9401,8658,5.6
9401,4269,4.2
9401,663,3.2
9401,3588,5.6
9402,582,6.5
9402,17,0.5
9402,1748,4.1
9402,1261,1.4
9403,2387,5
9403,7043,0.3
9403,1908,4.8
9403,7769,9.7
9404,1850,4.2
9404,1875,5.7
9404,8785,0.8
9404,6100,8.3
9405,6687,7.7
9405,567,5.9
9405,4378,0.6
9405,4766,7.5
9406,7882,3
9406,5080,2.5
9406,4368,3.5
9406,4424,8.8
9407,727,8.9
9407,6307,2.5
9407,1945,9.4
9407,3915,0.9
9408,4021,1.4
9408,7578,2.7
9408,3632,1.5
9408,8464,6.7
9409,9930,3.6
9409,4177,4.8
9409,5763,9.3
9409,9449,9.7
9410,8606,7.9
9410,2274,9.6
9410,2964,0.6
9410,9095,9.5
9411,76,7.8
9411,3865,4.5
9411,1129,2.5
9411,1826,7.1
9412,3221,2.5
9412,3896,6.5
9412,3021,3.9
9412,997,3.1
9413,1388,5.6
9413,628,5.5
9413,3276,8.7
9413,4590,6.2
9414,2330,4.6
9414,4790,0.7
9414,1130,3.6
9414,5682,3.1
9415,940,1.9
9415,3228,8.6
9415,8077,4.3
9415,7399,6
9416,144,4.3
9416,85,8.7
9416,2622,8.6
9416,6664,2.4
9417,140,5.7
9417,1416,8.4
9417,2301,2.7
9417,6725,4.9
9418,9175,6.4
9418,6254,7
9418,9386,5.9
9418,5249,6.3
9419,5438,8.5
9419,6643,2.8
9419,2172,9.5
9419,3346,5.9
9420,4336,6.4
9420,2441,3.6
9420,5037,1.4
9420,1860,0.1
9421,5810,9.1
9421,9541,9.4
9421,2380,0.1
9421,278,1.1
9422,9804,3.4
9422,4560,5.6
9422,5178,5.3
9422,1211,3.6
9423,3466,7.7
9423,5095,4.4
9423,4190,4.5
9423,3035,2.6
9424,348,5.6
9424,460,0.9
9424,2562,9.4
9424,2560,5.9
9425,1335,7.8
9425,3970,0.2
9425,2755,4.9
9425,4793,7.6
9426,5425,8.2
9426,1877,2.5
9426,2884,8.4
9426,2106,6.5
9427,5465,9.7
9427,1072,9.8
9427,9068,7.3
9427,2185,5.8
9428,6045,4.7
9428,677,9.7
9428,4419,4.5
9428,7091,0.2
9429,4657,6.6
9429,5177,1.6
9429,2361,9.1
9429,4933,7.9
9430,6095,4.2
9430,3573,6.2
9430,6575,2.7
9430,4356,4.3
9431,722,7.9
9431,3030,4.1
9431,4204,0.7
9431,1638,9.4
9432,8137,0.1
9432,61,4.5
9432,6762,4.1
9432,4438,7.3
9433,875,7.5
9433,7904,3.5
9433,7063,6.3
9433,4948,6
9434,6877,4
9434,3751,7.5
9434,4484,4.6
9434,1202,6.5
9435,3533,5.4
9435,6464,5
9435,1161,2.3
9435,7352,1.1
9436,8347,7.8
9436,8156,9.3
9436,2670,9.7
9436,401,2.5
9437,1786,8.5
9437,96,7.9
9437,1347,4.9
9437,2508,7.2
9438,8915,0.6
9438,3557,3.1
9438,1770,1.6
9438,6540,7.2
9439,7043,2.1
9439,7304,2.8
9439,8424,4.9
9439,7640,10
9440,4472,0.6
9440,2170,3.2
9440,9384,8.1
9440,4204,1.7
9441,8040,1.2
9441,3969,9.7
9441,7703,8.5
9441,2102,0.3
9442,3898,3.1
9442,101,1.9
9442,3289,6.3
9442,2154,7.6
9443,6634,4.6
9443,8516,3.2
9443,4179,2.5
9443,1470,8.3
9444,2090,4.5
9444,815,8.2
9444,6607,7.7
9444,4654,8.2
9445,6364,6.8
9445,474,9.3
9445,11,8.7
9445,6106,1.6
9446,6825,4.3
9446,3696,5.4
9446,826,9.4
9446,3875,9.6
9447,2077,5.6
9447,9037,7.8
9447,769,1.2
9447,1858,9.6
9448,2856,2
9448,9842,2
9448,5435,8.5
9448,2913,5.9
9449,1262,6.6
9449,3765,2.6
9449,1846,2
9449,2015,8.4
9450,6008,9.8
9450,4462,0.5
9450,7555,3.3
9450,960,6.1
9451,8145,4.7
9451,9307,0.5
9451,234,8
9451,8011,1.6
9452,1738,2.1
9452,8204,7.8
9452,2196,8.5
9452,3563,2.9
9453,7783,1.6
9453,7800,4.9
9453,3712,3
9453,2447,1.8
9454,7535,2
9454,8487,3.6
9454,4654,2.1
9454,7785,3.8
9455,160,7.9
9455,5733,7.7
9455,1543,1.8
9455,8722,5.5
9456,1481,0.6
9456,6358,4.7
9456,1843,4.1
9456,8005,1.6
9457,4286,6.4
9457,2508,7
9457,7505,8.2
9457,2368,7.1
9458,3575,6.5
9458,594,9.8
9458,1923,7.6
9458,5542,6.8
9459,2289,8
9459,1765,1.5
9459,7823,9.9
9459,5136,7.2
9460,908,6.1
9460,6261,4
9460,4559,9.7
9460,2759,4.7
9461,5211,8.4
9461,3785,5.6
9461,3122,8.9
9461,1867,0.2
9462,9607,2.1
9462,4344,6.7
9462,8857,3.5
9462,8847,0.2
9463,3709,0.6
9463,1281,3.1
9463,1898,7.3
9463,6282,9.6
9464,6619,0.8
9464,3076,9.6
9464,9153,1.8
9464,2232,5.8
9465,2775,1.8
9465,1799,9.5
9465,6314,7.7
9465,6152,1.2
9466,8888,0.8
9466,4802,1.2
9466,1880,8.6
9466,1900,6.1
9467,2443,8.5
9467,5202,9.2
9467,6289,4.6
9467,6315,3
9468,4063,0.1
9468,1770,1.2
9468,6895,7.8
9468,5954,5.8
9469,2505,4.1
9469,2685,0.4
9469,833,2.4
9469,8318,7.7
9470,753,1.4
9470,5765,8.9
9470,4344,9.8
9470,4020,4.4
9471,1523,3.7
9471,3184,2.7
9471,4907,0.1
9471,1738,8.7
9472,3695,2.6
9472,4974,4
9472,5987,7
9472,5803,6.7
9473,6009,5.6
9473,6852,8.7
9473,9056,8.9
9473,1047,0.8
9474,2314,5.5
9474,2540,1.3
9474,9298,1.7
9474,2416,2
9475,5597,8.7
9475,8083,8.4
9475,4128,3.7
9475,6942,1.8
9476,4819,9.8
9476,7897,5.5
9476,1557,0.3
9476,6012,0.9
9477,7136,3.7
9477,676,7.1
9477,3053,7.9
9477,7673,9.8
9478,9531,1.6
9478,9166,8.9
9478,1181,8.1
9478,3880,6.9
9479,1554,5.3
9479,2562,7
9479,4489,7.2
9479,5904,1.6
9480,1747,3.7
9480,6179,9.3
9480,2891,3.5
9480,4237,4.6
9481,4116,5.5
9481,9269,7.7
9481,4595,5.2
9481,5581,7.4
9482,605,7.9
9482,8418,8
9482,2433,6.8
9482,5860,4.2
9483,5129,2.4
9483,9719,4.9
9483,6221,3.7
9483,488,4.9
9484,7640,2.3
9484,9732,8
9484,1743,0.4
9484,2182,8.9
9485,192,7.8
9485,4783,4.8
9485,9607,4.7
9485,1115,4.1
9486,887,6.1
9486,1809,7.5
9486,8583,4.4
9486,2619,10
9487,9834,8.5
9487,6920,4.6
9487,948,1.2
9487,446,8.8
9488,6202,4
9488,4435,6.1
9488,6793,0.1
9488,2206,4.8
9489,9145,1
9489,9802,1.7
9489,3715,5.2
9489,1899,7.4
9490,9665,7.5
9490,2355,8.2
9490,3158,8.8
9490,4615,4.2
9491,8030,2.2
9491,3038,0.5
9491,2758,2.5
9491,5114,8.2
9492,8911,6.4
9492,7674,7.9
9492,5343,2.5
9492,1790,4.3
9493,3609,8.3
9493,1181,7.5
9493,6702,7.1
9493,1748,6.2
9494,3380,9.9
9494,7344,3.6
9494,3846,2.7
9494,3582,4.1
9495,4316,1.7
9495,2912,6.1
9495,5436,5.6
9495,8947,5.4
9496,3329,7.9
9496,8335,9.5
9496,2699,0.2
9496,767,0.4
9497,1223,9.7
9497,4513,3.9
9497,8049,5.6
9497,1296,9.3
9498,6247,8.3
9498,1728,3
9498,2495,7.5
9498,7449,4.8
9499,4908,2
9499,120,4.3
9499,1389,6.5
9499,1522,9.7
9500,327,9.3
9500,1275,6.4
9500,2788,6.3
9500,4087,9.6
9501,1244,2
9501,6894,1.3
9501,4163,4.3
9501,6293,0.2
9502,7490,3.4
9502,3034,7.9
9502,650,2.3
9502,960,1.6
9503,3799,1.3
9503,2508,0.2
9503,1026,9.6
9503,303,5
9504,8553,1.8
9504,8390,6.4
9504,4771,2.8
9504,4590,6.5
9505,2398,8
9505,1388,2.8
9505,8380,8.4
9505,3148,3
9506,718,9.5
9506,9223,2.4
9506,9551,1.5
9506,6747,0.9
9507,5524,4.3
9507,6662,7.9
9507,7841,7.3
9507,7874,9
9508,2736,3
9508,9240,9.5
9508,9199,2.9
9508,1934,5.9
9509,7799,1
9509,5330,6.9
9509,964,4.4
9509,7852,8.8
9510,1778,1.2
9510,2527,6
9510,1828,0.7
9510,2561,6.2
9511,699,2.2
9511,5132,7.4
9511,8869,0.5
9511,867,3.2
9512,915,3.8
9512,3192,1.9
9512,6320,8.2
9512,9197,0.2
9513,5567,3.6
9513,4794,8.3
9513,6340,3.7
9513,8751,6.4
9514,2598,2.4
9514,3914,4.4
9514,2579,3.9
9514,1275,8.8
9515,484,3
9515,1974,4.2
9515,4227,4.6
9515,7641,6.9
9516,8907,4.8
9516,5583,1.7
9516,542,1.9
9516,1812,2.5
9517,7132,8.8
9517,9050,0.3
9517,4163,9.6
9517,7611,5.6
9518,8418,7.1
9518,5856,1.9
9518,1059,3.5
9518,5345,0.2
9519,9352,4.3
9519,2750,3.1
9519,9269,6.9
9519,5070,0.1
9520,5838,0.2
9520,3253,3.1
9520,5970,5.2
9520,2027,3.2
9521,7240,9.2
9521,7179,8.8
9521,2713,0.2
9521,3018,6.6
9522,5023,2.5
9522,6793,2.2
9522,6220,3.1
9522,651,6.5
9523,9550,0.5
9523,1755,1.1
9523,3506,3.1
9523,3448,6.7
9524,4150,0.2
9524,9010,5.7
9524,3635,7.8
9524,1050,6.8
9525,1179,7.4
9525,1461,5.5
9525,9967,1.3
9525,1442,3.4
9526,1508,5.8
9526,3900,1.3
9526,1175,1.6
9526,2657,0.8
9527,9407,2.4
9527,9252,4.3
9527,8914,9.8
9527,8192,8
9528,2362,2.2
9528,9934,1.9
9528,4265,0.7
9528,4137,2.1
9529,315,9.2
9529,2912,4.4
9529,3596,1.1
9529,1707,1.3
9530,7514,4.2
9530,1394,0.7
9530,5963,2.4
9530,9179,0.4
9531,562,0.8
9531,2546,8.2
9531,3326,9.2
9531,4301,5.9
9532,1235,6.5
9532,9073,9.2
9532,9981,10
9532,1663,5
9533,6562,0.4
9533,6819,1.8
9533,968,8.6
9533,527,9.5
9534,5992,7.7
9534,9459,1.3
9534,321,0.8
9534,8688,10
9535,2431,9.7
9535,4909,3.3
9535,2573,8
9535,7433,0.1
9536,376,6.2
9536,8210,1.6
9536,5366,0.2
9536,4662,5.6
9537,6840,6.5
9537,7207,3.3
9537,5308,1.6
9537,9732,4.3
9538,438,6.8
9538,1479,3
9538,3679,0.1
9538,6473,5.3
9539,3278,9.5
9539,5580,9.9
9539,6647,7.7
9539,2826,4.1
9540,5473,8.7
9540,6170,1.6
9540,9165,6.7
9540,3748,4.6
9541,2451,3
9541,4069,6.7
9541,607,6
9541,740,3
9542,428,4.5
9542,645,1.1
9542,4095,8.5
9542,1246,5.5
9543,6376,1.1
9543,841,7
9543,2468,5.3
9543,3610,8.8
9544,4455,0.3
9544,2209,4.4
9544,7048,7.3
9544,7425,3.7
9545,9709,2.1
9545,1666,8.9
9545,6713,2.2
9545,5621,3.5
9546,547,0.9
9546,583,7.1
9546,7625,9.4
9546,1303,4.1
9547,1076,4.3
9547,170,9.4
9547,8349,1.9
9547,8031,2.6
9548,6865,1
9548,2623,3.9
9548,4385,0.6
9548,3783,1.6
9549,5469,5.7
9549,233,9.4
9549,8706,9.4
9549,6032,7.9
9550,9762,6.1
9550,7491,4.7
9550,8947,0.7
9550,7291,5.6
9551,7274,9.7
9551,4552,7.6
9551,601,0.7
9551,1153,1
9552,7255,4
9552,9675,7
9552,3471,0.8
9552,1565,4.8
9553,2668,9
9553,1505,6.4
9553,5827,1.2
9553,4284,2.1
9554,6513,9.5
9554,2466,3.1
9554,2439,8.7
9554,3284,8.3
9555,8179,3.9
9555,6475,8
9555,1393,2.9
9555,7002,7.3
9556,6257,8.9
9556,4367,5.6
9556,3531,9.8
9556,4634,3.7
9557,7553,3.6
9557,8721,0.7
9557,4243,6.4
9557,9507,6.6
9558,5321,7.7
9558,3643,4.2
9558,9404,8
9558,168,7.9
9559,310,3.9
9559,7163,5.7
9559,3660,8.1
9559,880,8.6
9560,5048,5.3
9560,1969,4.6
9560,5180,1.1
9560,3671,5.8
9561,4148,4.7
9561,1090,8.8
9561,9819,8.6
9561,1483,5.4
9562,9553,6.6
9562,664,5.7
9562,843,1.3
9562,3952,7.5
9563,731,5.9
9563,9344,8.4
9563,3426,3.9
9563,1517,6.2
9564,883,6
9564,954,4.3
9564,7034,0.1
9564,12,10
9565,2557,7.1
9565,9324,9.9
9565,7042,9.8
9565,5117,10
9566,4817,2.5
9566,6368,7.1
9566,4683,3
9566,1300,4.4
9567,7051,3.3
9567,1713,6.4
9567,1947,3.1
9567,7223,2
9568,6027,3.8
9568,4066,7.6
9568,6334,3.5
9568,113,1.8
9569,661,8.9
9569,2871,1.5
9569,1168,3.2
9569,4897,2.8
9570,5569,4.8
9570,3402,4.5
9570,244,5.5
9570,8460,6.6
9571,2957,2.4
9571,1703,5.4
9571,4640,9.7
9571,1431,2.1
9572,1590,4.8
9572,2784,2.9
9572,15,9.7
9572,5549,4.9
9573,5187,4.7
9573,5451,7.6
9573,3309,7.2
9573,3199,0.3
9574,6810,2.6
9574,2079,9
9574,2078,9.6
9574,4031,9.2
9575,9913,9.6
9575,3786,3.8
9575,9384,3
9575,8228,3.3
9576,6462,4.4
9576,94,4.5
9576,1941,1.9
9576,7482,9.6
9577,7871,5.8
9577,1215,7.6
9577,7042,5
9577,287,2.9
9578,1316,8.3
9578,2519,1.1
9578,6130,4.5
9578,38,5
9579,8231,7.6
9579,5634,1.9
9579,2684,6.8
9579,5752,6.3
9580,2843,8.7
9580,4946,5.7
9580,5672,8.1
9580,4958,7.6
9581,6530,6.7
9581,6892,3.2
9581,102,1.5
9581,3240,8.6
9582,3477,1.1
9582,8041,7.1
9582,807,0.6
9582,2553,4.2
9583,464,2.6
9583,6423,9.7
9583,6274,10
9583,8329,5.9
9584,1779,6.6
9584,7797,8.8
9584,8929,4.7
9584,4914,7.7
9585,9523,1.6
9585,4106,5.5
9585,2689,9.3
9585,9795,5.6
9586,2695,9.8
9586,3471,5.5
9586,3142,6.7
9586,1072,0.9
9587,779,0.5
9587,4064,5.8
9587,516,9.9
9587,7104,4.6
9588,1024,3.5
9588,7839,8.7
9588,6359,9.8
9588,3870,2.6
9589,1290,5.1
9589,7057,4.3
9589,6396,3.4
9589,2808,7
9590,1681,3.2
9590,5135,3.9
9590,5398,3.2
9590,7443,0.2
9591,3889,7.4
9591,742,4.7
9591,3770,1.5
9591,1109,2
9592,8250,1.6
9592,8536,5.7
9592,2306,6
9592,3465,2.7
9593,4048,4.2
9593,377,5.2
9593,5278,9.6
9593,7487,5.8
9594,3692,0.1
9594,5330,9
9594,3999,5.4
9594,5866,7.5
9595,9513,8.7
9595,1841,6.7
9595,3018,8.6
9595,1728,5.2
9596,599,9.6
9596,3783,6.3
9596,811,1
9596,3229,8.9
9597,3324,6.7
9597,2969,9.9
9597,2015,5.7
9597,1392,9.6
9598,830,8.9
9598,3392,6.5
9598,5065,6.7
9598,5660,9.2
9599,6219,0.1
9599,4249,7.5
9599,7710,6.2
9599,1000,1.9
9600,4065,5.8
9600,7286,5.6
9600,1769,0.9
9600,7808,3.2
9601,7958,9.7
9601,5243,2
9601,56,4.4
9601,2738,6.6
9602,209,8.4
9602,9089,4.7
9602,6109,8.9
9602,1266,2.6
9603,5887,4
9603,6358,5.8
9603,5917,4.5
9603,5015,4.1
9604,5184,2.4
9604,5947,1.3
9604,5845,3.1
9604,1435,1.1
9605,7335,0.4
9605,3573,4.2
9605,3168,2.8
9605,6559,8.9
9606,5021,3.5
9606,6461,4.1
9606,9874,1.8
9606,5012,5.3
9607,8174,9.2
9607,8064,5.4
9607,6480,8.2
9607,3283,7.7
9608,8266,4.1
9608,8175,0.2
9608,2325,6.6
9608,6230,5.9
9609,4150,2.4
9609,3072,2.2
9609,8655,0.3
9609,4077,6.4
9610,9001,5.6
9610,8283,4.2
9610,4960,0.4
9610,1578,6
9611,3279,1
9611,5230,9.5
9611,1326,7.3
9611,437,9.1
9612,6473,2.5
9612,3882,8.2
9612,195,2
9612,9433,8.4
9613,4411,2.8
9613,3123,9.9
9613,2446,4
9613,7796,2.4
9614,9197,10
9614,1604,7.1
9614,736,7.7
9614,5227,7.2
9615,3018,4.4
9615,2457,7.1
9615,383,9.8
9615,7925,6
9616,740,9.2
9616,8947,6.6
9616,8134,5.1
9616,3403,2.9
9617,1902,1.8
9617,1848,4.2
9617,4627,9.5
9617,6414,1.6
9618,433,1.2
9618,3904,4
9618,5193,8.3
9618,881,2.4
9619,1448,8.4
9619,1385,9.1
9619,4972,8.5
9619,618,3.2
9620,852,5.4
9620,3524,6.1
9620,8983,2.6
9620,2853,8.2
9621,9256,6.1
9621,565,4.3
9621,521,3.6
9621,5442,5.8
9622,1918,7
9622,2471,8
9622,3251,8.5
9622,1346,8.9
9623,1472,0.8
9623,1318,9.3
9623,6107,1.4
9623,2974,2.6
9624,6063,9.1
9624,963,3.2
9624,9741,0.1
9624,384,7.2
9625,4112,5.8
9625,7635,1.7
9625,6837,1.9
9625,8279,0.6
9626,6794,2.4
9626,7792,8.7
9626,9526,2.7
9626,6247,8.2
9627,1002,0.2
9627,1367,7.3
9627,1735,7.7
9627,4567,0.7
9628,16,1.5
9628,1657,3.1
9628,2640,7.5
9628,8178,6.7
9629,2959,3.9
9629,7386,10
9629,9985,4.4
9629,3446,2.9
9630,8128,4.9
9630,9093,7.5
9630,8331,10
9630,3096,2.4
9631,6799,8.1
9631,9382,4.7
9631,3957,8.6
9631,2862,1
9632,4124,0.2
9632,1966,6.9
9632,8537,0.2
9632,6307,4.2
9633,59,6.9
9633,8418,2.5
9633,3300,9.5
9633,4583,6.7
9634,8453,2.1
9634,9868,4.9
9634,5369,8.2
9634,4525,4.7
9635,8934,5.7
9635,6409,8.9
9635,4575,6.5
9635,4907,1.2
9636,349,9.7
9636,6985,8.2
9636,3518,8.1
9636,2733,1.4
9637,5759,8
9637,5299,8
9637,7046,7.3
9637,7682,9.9
9638,1923,1.5
9638,2350,7.6
9638,8809,9.6
9638,1053,1.8
9639,9719,7.7
9639,7769,3.4
9639,5084,2.2
9639,8405,6.5
9640,6730,3.8
9640,548,6.3
9640,5066,6
9640,7766,0.7
9641,5408,3.3
9641,8564,7.2
9641,1184,9.2
9641,1086,1.4
9642,4929,0.9
9642,7507,1
9642,8210,5
9642,7249,4.9
9643,5850,8.7
9643,286,3.6
9643,8372,4.6
9643,7878,6
9644,6315,7
9644,3525,2.8
9644,354,7.1
9644,1303,8.4
9645,3208,5.4
9645,8558,3.8
9645,4297,4.9
9645,9333,3.9
9646,2712,7.4
9646,2275,5.9
9646,5596,3.3
9646,6641,2.6
9647,9032,3
9647,9519,7.6
9647,9792,4.3
9647,1268,6.1
9648,3769,3
9648,9989,1.6
9648,720,9.5
9648,1128,1.7
